title,price,description,city,views,url,year,mileage,engine_l,fuel,gearbox,car_age,price_per_year,price_per_km,price_z
Kia Cerato Comfort,9500000.0,"2022 г., Б/у седан, 1.6 л, бензин, КПП автомат, 102 305 км, синий, металлик, литые диски, тонировка, багажник, линзова...",Тараз,0,https://kolesa.kz/a/show/207368259?search_id=c912646308637c3c7afce7aba37f1900bbd9c2e5&search_type=filter&advert_position=8079,2022.0,102305.0,1.6,petrol,automatic,3.0,3166666.6666666665,92.85958653047261,-0.2092040158617588
Subaru Legacy,8200000.0,"2004 г., Б/у универсал, 2.5 л, бензин, КПП автомат, с пробегом 160 000 км, синий, металлик, линзованная оптика, против...",Алматы,0,https://kolesa.kz/a/show/204149579?search_id=c912646308637c3c7afce7aba37f1900bbd9c2e5&search_type=filter&advert_position=8080,2004.0,160000.0,2.5,petrol,automatic,21.0,390476.1904761905,51.25,-0.28786869019431116
ВАЗ (Lada) Lada 2121,3390000.0,"2019 г., Б/у внедорожник, 1.7 л, бензин, КПП механика, 171 162 км, белый",Актобе,0,https://kolesa.kz/a/show/207368437?search_id=54655adf3834bc9ff7a3b7baa195d68fc3419650&search_type=filter&advert_position=8081,2019.0,171162.0,1.7,petrol,manual,6.0,565000.0,19.805798015914746,-0.5789279852247549
Mercedes-Benz GLE Coupe 400,21500000.0,"2015 г., Б/у кроссовер, 3 л, бензин, КПП автомат, с пробегом 104 220 км, черный, тонировка, биксенон, линзованная опти...",Астана,0,https://kolesa.kz/a/show/206695333?search_id=54655adf3834bc9ff7a3b7baa195d68fc3419650&search_type=filter&advert_position=8082,2015.0,104220.0,3.0,petrol,automatic,10.0,2150000.0,206.29437727883322,0.5169314395156476
Toyota Alphard,8600000.0,"2007 г., Б/у минивэн, 2.4 л, бензин, КПП автомат, с пробегом 190 000 км, Тайота алфард 2007-ресталниг Таза казах через...",Шымкент,0,https://kolesa.kz/a/show/206916279?search_id=54655adf3834bc9ff7a3b7baa195d68fc3419650&search_type=filter&advert_position=8083,2007.0,190000.0,2.4,petrol,automatic,18.0,477777.77777777775,45.26315789473684,-0.2636641750150643
Nissan Micra,3500000.0,"2009 г., Б/у хэтчбек, 1.4 л, бензин, КПП автомат, с пробегом 181 000 км, красный, металлик, тонировка, багажник, дневн...",Астана,0,https://kolesa.kz/a/show/204981299?search_id=54655adf3834bc9ff7a3b7baa195d68fc3419650&search_type=filter&advert_position=8084,2009.0,181000.0,1.4,petrol,automatic,16.0,218750.0,19.337016574585636,-0.572271743550462
Hyundai Accent,5200000.0,"2013 г., Б/у седан, 1.6 л, бензин, КПП автомат, с пробегом 149 000 км, белый, литые диски, тонировка, хрустальная опти...",Алматы,0,https://kolesa.kz/a/show/207353798?search_id=54655adf3834bc9ff7a3b7baa195d68fc3419650&search_type=filter&advert_position=8085,2013.0,149000.0,1.6,petrol,automatic,12.0,433333.3333333333,34.899328859060404,-0.46940255403866277
Toyota Camry,19350000.0,"2024 г., Б/у седан, 2.5 л, бензин, КПП автомат, с пробегом 19 080 км, Дилерская Люкс сейфти В идеальном состоянии Зимн...",Шымкент,0,https://kolesa.kz/a/show/207348402?search_id=54655adf3834bc9ff7a3b7baa195d68fc3419650&search_type=filter&advert_position=8086,2024.0,19080.0,2.5,petrol,automatic,1.0,19350000.0,1014.1509433962265,0.3868321704271956
Toyota Ipsum,4400000.0,"2006 г., Б/у минивэн, 2.4 л, бензин, Правый руль, КПП автомат, с пробегом 240 000 км, Учет Армения Сост жаксы!",Атырау,0,https://kolesa.kz/a/show/207346430?search_id=54655adf3834bc9ff7a3b7baa195d68fc3419650&search_type=filter&advert_position=8087,2006.0,240000.0,2.4,petrol,automatic,19.0,231578.94736842104,18.333333333333332,-0.5178115843971565
Chevrolet Cobalt,6500000.0,"2025 г., Б/у седан, 1.5 л, бензин, КПП автомат, Срочно!",Алматы,0,https://kolesa.kz/a/show/207345413?search_id=54655adf3834bc9ff7a3b7baa195d68fc3419650&search_type=filter&advert_position=8088,2025.0,,1.5,petrol,automatic,0.0,inf,,-0.3907378797061104
Land Rover Range Rover Sport,29500000.0,"2016 г., Б/у внедорожник, 5 л, бензин, КПП автомат, с пробегом 123 000 км, черный, техосмотр пройден, Дилерский KZ. JL...",Алматы,0,https://kolesa.kz/a/show/172732649?search_id=54655adf3834bc9ff7a3b7baa195d68fc3419650&search_type=filter&advert_position=8089,2016.0,123000.0,5.0,petrol,automatic,9.0,3277777.777777778,239.83739837398375,1.0010217431005852
BYD F3,1000000.0,"2012 г., Б/у седан, 1.6 л, бензин, КПП механика, с пробегом 218 000 км, серебристый, Машина в хорошем состоянии Вложен...",Алматы,0,https://kolesa.kz/a/show/207335418?search_id=54655adf3834bc9ff7a3b7baa195d68fc3419650&search_type=filter&advert_position=8090,2012.0,218000.0,1.6,petrol,manual,13.0,76923.07692307692,4.587155963302752,-0.723549963420755
Changan X7 Plus,11800000.0,"2025 г., новый кроссовер, 1.5 л, бензин, КПП робот, 20 км, белый, металлик, литые диски, панорамная крыша, багажник, к...",Астана,0,https://kolesa.kz/a/show/207332328?search_id=54655adf3834bc9ff7a3b7baa195d68fc3419650&search_type=filter&advert_position=8091,2025.0,20.0,1.5,petrol,other,0.0,inf,590000.0,-0.07002805358108925
Toyota Camry,7700000.0,"2014 г., Б/у седан, 2.5 л, бензин, КПП автомат, с пробегом 329 845 км, белый, металлик, ксенон, линзованная оптика, дн...",Уральск,0,https://kolesa.kz/a/show/207329211?search_id=54655adf3834bc9ff7a3b7baa195d68fc3419650&search_type=filter&advert_position=8092,2014.0,329845.0,2.5,petrol,automatic,11.0,700000.0,23.344298079400932,-0.31812433416836977
BMW 530,34000000.0,"2024 г., Б/у седан, 2 л, бензин, КПП автомат, с пробегом 34 000 км, черный, БМВ 525 LI (Сборка Китай) Обслуживается в...",Астана,0,https://kolesa.kz/a/show/207324050?search_id=54655adf3834bc9ff7a3b7baa195d68fc3419650&search_type=filter&advert_position=8093,2024.0,34000.0,2.0,petrol,automatic,1.0,34000000.0,1000.0,1.2733225388671123
BMW X4,35000000.0,"2022 г., Б/у кроссовер, 2 л, бензин, КПП автомат, с пробегом 25 000 км, Обмен на 2-3/4 ком квартиру в Астане",Астана,0,https://kolesa.kz/a/show/207316846?search_id=54655adf3834bc9ff7a3b7baa195d68fc3419650&search_type=filter&advert_position=8094,2022.0,25000.0,2.0,petrol,automatic,3.0,11666666.666666666,1400.0,1.3338338268152297
Subaru Forester,5200000.0,"2014 г., Б/у кроссовер, 2.5 л, бензин, КПП вариатор, серебристый, ГУР, ABS, зимний режим, бортовой компьютер, мультиру...",Атырау,0,https://kolesa.kz/a/show/207442508?search_id=54655adf3834bc9ff7a3b7baa195d68fc3419650&search_type=filter&advert_position=8095,2014.0,,2.5,petrol,cvt,11.0,472727.2727272727,,-0.46940255403866277
Kia Sorento,17300000.0,"2023 г., Б/у кроссовер, 2.5 л, бензин, КПП автомат, с пробегом 54 000 км, Автомобиль приобретен в декабре 2023 года в...",Астана,0,https://kolesa.kz/a/show/204330526?search_id=54655adf3834bc9ff7a3b7baa195d68fc3419650&search_type=filter&advert_position=8096,2023.0,54000.0,2.5,petrol,automatic,2.0,8650000.0,320.3703703703704,0.26278403013355534
ВАЗ (Lada) Granta 2191,3700000.0,"2021 г., Б/у лифтбек, 1.6 л, бензин, КПП механика, с пробегом 140 000 км, ксенон, линзованная оптика, аудиосистема, bl...",Семей,0,https://kolesa.kz/a/show/189964902?search_id=54655adf3834bc9ff7a3b7baa195d68fc3419650&search_type=filter&advert_position=8097,2021.0,140000.0,1.6,petrol,manual,4.0,925000.0,26.428571428571427,-0.5601694859608386
Kia Optima,9000000.0,"2018 г., Б/у седан, 2 л, бензин, КПП автомат, с пробегом 171 900 км, белый, металлик, тонировка, люк, панорамная крыша...",Алматы,0,https://kolesa.kz/a/show/207307033?search_id=54655adf3834bc9ff7a3b7baa195d68fc3419650&search_type=filter&advert_position=8098,2018.0,171900.0,2.0,petrol,automatic,7.0,1285714.2857142857,52.35602094240838,-0.2394596598358174
Land Rover Range Rover Sport,6500000.0,"2005 г., Б/у внедорожник, 4.2 л, бензин, КПП автомат, с пробегом 266 000 км, черный, литые диски, тонировка, люк, спой...",Павлодар,0,https://kolesa.kz/a/show/194612364?search_id=54655adf3834bc9ff7a3b7baa195d68fc3419650&search_type=filter&advert_position=8099,2005.0,266000.0,4.2,petrol,automatic,20.0,325000.0,24.43609022556391,-0.3907378797061104
Mitsubishi Delica,1800000.0,"1996 г., Б/у минивэн, 2.5 л, дизель, Правый руль, КПП автомат, черный, кенгурятник, линзованная оптика, противотуманки...",Алматы,0,https://kolesa.kz/a/show/202376951?search_id=54655adf3834bc9ff7a3b7baa195d68fc3419650&search_type=filter&advert_position=8100,1996.0,,2.5,diesel,automatic,29.0,62068.96551724138,,-0.6751409330622612
Mitsubishi Delica,1800000.0,"1996 г., Б/у минивэн, 2.5 л, дизель, Правый руль, КПП автомат, черный, кенгурятник, линзованная оптика, противотуманки...",Алматы,0,https://kolesa.kz/a/show/202376951?search_id=e0b32aba67e9efd39462c6ae957d63ad3f505c82&search_type=filter&advert_position=8101,1996.0,,2.5,diesel,automatic,29.0,62068.96551724138,,-0.6751409330622612
BMW 530,5300000.0,"2003 г., Б/у седан, 3 л, дизель, КПП автомат, синий, биксенон, кожа, аудиосистема, bluetooth, турбонаддув, кондиционер...",Алматы,0,https://kolesa.kz/a/show/204516078?search_id=e0b32aba67e9efd39462c6ae957d63ad3f505c82&search_type=filter&advert_position=8102,2003.0,,3.0,diesel,automatic,22.0,240909.0909090909,,-0.46335142524385103
Skoda Yeti,4200000.0,"2013 г., Б/у кроссовер, 1.4 л, бензин, КПП робот, с пробегом 190 000 км, вишня, литые диски, тонировка, велюр, турбона...",Алматы,0,https://kolesa.kz/a/show/207441975?search_id=e0b32aba67e9efd39462c6ae957d63ad3f505c82&search_type=filter&advert_position=8103,2013.0,190000.0,1.4,petrol,other,12.0,350000.0,22.105263157894736,-0.5299138419867799
Mitsubishi Pajero,5800000.0,"2004 г., Б/у внедорожник, 3 л, бензин, КПП автомат, с пробегом 340 000 км, Обмен только на деньги! Торг будет но разум...",Талдыкорган,0,https://kolesa.kz/a/show/207337404?search_id=e0b32aba67e9efd39462c6ae957d63ad3f505c82&search_type=filter&advert_position=8104,2004.0,340000.0,3.0,petrol,automatic,21.0,276190.4761904762,17.058823529411764,-0.4330957812697924
Opel Meriva,1800000.0,"2007 г., Б/у минивэн, 1.6 л, газ-бензин, КПП механика, с пробегом 300 000 км, синий, литые диски, велюр, аудиосистема,...",Атырау,0,https://kolesa.kz/a/show/204883462?search_id=e0b32aba67e9efd39462c6ae957d63ad3f505c82&search_type=filter&advert_position=8105,2007.0,300000.0,1.6,petrol,manual,18.0,100000.0,6.0,-0.6751409330622612
ВАЗ (Lada) Granta 2194,3600000.0,"2018 г., Б/у универсал, 1.6 л, бензин, КПП автомат, с пробегом 100 000 км, белый, Гранта в хорошем состоянии Автомат н...",Уральск,0,https://kolesa.kz/a/show/207290989?search_id=e0b32aba67e9efd39462c6ae957d63ad3f505c82&search_type=filter&advert_position=8106,2018.0,100000.0,1.6,petrol,automatic,7.0,514285.71428571426,36.0,-0.5662206147556502
Hyundai Santa Fe,5300000.0,"2007 г., Б/у кроссовер, 2.7 л, бензин, КПП автомат, с пробегом 195 000 км, серебристый, металлик, литые диски, тониров...",Костанай,0,https://kolesa.kz/a/show/207284508?search_id=e0b32aba67e9efd39462c6ae957d63ad3f505c82&search_type=filter&advert_position=8107,2007.0,195000.0,2.7,petrol,automatic,18.0,294444.44444444444,27.17948717948718,-0.46335142524385103
Toyota Land Cruiser Prado,11000000.0,"2008 г., Б/у внедорожник, 2.7 л, бензин, КПП автомат, с пробегом 261 000 км, белый, кожа, Европеец Делать ничего не ну...",Актау,0,https://kolesa.kz/a/show/207291746?search_id=e0b32aba67e9efd39462c6ae957d63ad3f505c82&search_type=filter&advert_position=8108,2008.0,261000.0,2.7,petrol,automatic,17.0,647058.8235294118,42.1455938697318,-0.11843708393958302
Chery Tiggo 8 Pro,8600000.0,"2021 г., Б/у кроссовер, 1.6 л, бензин, КПП робот, с пробегом 73 000 км, синий, Продам надёжный семейный 7-ми местный к...",Астана,0,https://kolesa.kz/a/show/206035269?search_id=e0b32aba67e9efd39462c6ae957d63ad3f505c82&search_type=filter&advert_position=8109,2021.0,73000.0,1.6,petrol,other,4.0,2150000.0,117.8082191780822,-0.2636641750150643
ВАЗ (Lada) Granta 2190,5500000.0,"2021 г., Б/у седан, 1.6 л, бензин, КПП автомат, с пробегом 90 000 км, черный, металлик, литые диски, тонировка, ветров...",Астана,0,https://kolesa.kz/a/show/207082445?search_id=e0b32aba67e9efd39462c6ae957d63ad3f505c82&search_type=filter&advert_position=8110,2021.0,90000.0,1.6,petrol,automatic,4.0,1375000.0,61.111111111111114,-0.45124916765422757
Toyota Land Cruiser,9000000.0,"2006 г., Б/у внедорожник, 4.7 л, бензин, КПП автомат, черный, металлик, ГУР, ABS, SRS, зимний режим, сигнализация, авт...",Кызылорда,0,https://kolesa.kz/a/show/207210661?search_id=e0b32aba67e9efd39462c6ae957d63ad3f505c82&search_type=filter&advert_position=8111,2006.0,,4.7,petrol,automatic,19.0,473684.2105263158,,-0.2394596598358174
Hyundai Elantra,5350000.0,"2013 г., Б/у седан, 1.8 л, бензин, КПП автомат, с пробегом 180 000 км, черный, металлик, литые диски, тонировка, дневн...",Актобе,0,https://kolesa.kz/a/show/160607954?search_id=e0b32aba67e9efd39462c6ae957d63ad3f505c82&search_type=filter&advert_position=8112,2013.0,180000.0,1.8,petrol,automatic,12.0,445833.3333333333,29.72222222222222,-0.46032586084644517
Hyundai Sonata,2200000.0,"2004 г., Б/у седан, 2 л, газ, КПП автомат, с пробегом 250 000 км, серебристый, литые диски, тонировка, противотуманки,...",Шымкент,0,https://kolesa.kz/a/show/205437074?search_id=e0b32aba67e9efd39462c6ae957d63ad3f505c82&search_type=filter&advert_position=8113,2004.0,250000.0,2.0,gas,automatic,21.0,104761.90476190476,8.8,-0.6509364178830144
Hyundai Elantra,5200000.0,"2016 г., Б/у седан, 2 л, бензин, КПП автомат, с пробегом 223 651 км, серебристый, литые диски, люк, линзованная оптика...",Актау,0,https://kolesa.kz/a/show/207172502?search_id=e0b32aba67e9efd39462c6ae957d63ad3f505c82&search_type=filter&advert_position=8114,2016.0,223651.0,2.0,petrol,automatic,9.0,577777.7777777778,23.250510840550678,-0.46940255403866277
Toyota Auris,3700000.0,"2007 г., Б/у хэтчбек, 1.6 л, бензин, КПП автомат, с пробегом 230 000 км, велюр, ГУР, ABS, сигнализация, автозапуск, по...",Алматы,0,https://kolesa.kz/a/show/199739152?search_id=e0b32aba67e9efd39462c6ae957d63ad3f505c82&search_type=filter&advert_position=8115,2007.0,230000.0,1.6,petrol,automatic,18.0,205555.55555555556,16.08695652173913,-0.5601694859608386
Hyundai Elantra,7650000.0,"2018 г., Б/у седан, 2 л, бензин, КПП автомат, с пробегом 116 136 км, синий, металлик, литые диски, тонировка, ветровик...",Алматы,0,https://kolesa.kz/a/show/207285444?search_id=e0b32aba67e9efd39462c6ae957d63ad3f505c82&search_type=filter&advert_position=8116,2018.0,116136.0,2.0,petrol,automatic,7.0,1092857.142857143,65.87104773713577,-0.32114989856577564
Kia Cadenza,6500000.0,"2012 г., Б/у седан, 3.5 л, бензин, КПП автомат, с пробегом 330 000 км, Машина в хорошем состоянии есть вложения но на...",Алматы,0,https://kolesa.kz/a/show/207437772?search_id=e0b32aba67e9efd39462c6ae957d63ad3f505c82&search_type=filter&advert_position=8117,2012.0,330000.0,3.5,petrol,automatic,13.0,500000.0,19.696969696969695,-0.3907378797061104
Toyota RAV4,12790000.0,"2016 г., Б/у кроссовер, 2.5 л, бензин, КПП автомат, с пробегом 143 000 км",Тараз,0,https://kolesa.kz/a/show/207280236?search_id=e0b32aba67e9efd39462c6ae957d63ad3f505c82&search_type=filter&advert_position=8118,2016.0,143000.0,2.5,petrol,automatic,9.0,1421111.111111111,89.44055944055944,-0.010121878512453233
Subaru Outback,7100000.0,"2011 г., Б/у универсал, 2.5 л, бензин, КПП вариатор, • обмен не интересует • машина в одних руках более 3х лет • по вс...",Алматы,0,https://kolesa.kz/a/show/207438658?search_id=e0b32aba67e9efd39462c6ae957d63ad3f505c82&search_type=filter&advert_position=8119,2011.0,,2.5,petrol,cvt,14.0,507142.85714285716,,-0.35443110693724006
Lexus RX 350,13000000.0,"2013 г., Б/у кроссовер, 3.5 л, бензин, КПП автомат, с пробегом 200 000 км, черный, металлик, тонировка, люк, багажник,...",Алматы,0,https://kolesa.kz/a/show/201603758?search_id=e0b32aba67e9efd39462c6ae957d63ad3f505c82&search_type=filter&advert_position=8120,2013.0,200000.0,3.5,petrol,automatic,12.0,1083333.3333333333,65.0,0.0025854919566513776
Toyota Venza,9900000.0,"2012 г., Б/у кроссовер, 2.7 л, бензин, КПП автомат, с пробегом 209 040 км, серебристый, металлик, литые диски, тониров...",Астана,0,https://kolesa.kz/a/show/206897203?search_id=b25e2dd4f895653091105ad544586bfa37b25330&search_type=filter&advert_position=8121,2012.0,209040.0,2.7,petrol,automatic,13.0,761538.4615384615,47.3593570608496,-0.18499950068251192
BMW X5,9300000.0,"2007 г., Б/у кроссовер, 4.8 л, бензин, КПП автомат, с пробегом 291 000 км, Авто в отличном состоянии Состояние мотора...",Алматы,0,https://kolesa.kz/a/show/207267311?search_id=b25e2dd4f895653091105ad544586bfa37b25330&search_type=filter&advert_position=8122,2007.0,291000.0,4.8,petrol,automatic,18.0,516666.6666666667,31.95876288659794,-0.22130627345138223
ГАЗ ГАЗель,4800000.0,"2013 г., Б/у фургон, 2.9 л, газ-бензин, КПП механика, с пробегом 230 000 км, белый, Газель 2013 (РУС УЧЁТ), борт 6 м,...",Атырау,0,https://kolesa.kz/a/show/204548392?search_id=b25e2dd4f895653091105ad544586bfa37b25330&search_type=filter&advert_position=8123,2013.0,230000.0,2.9,petrol,manual,12.0,400000.0,20.869565217391305,-0.49360706921790964
Mercedes-Benz E 280,3700000.0,"1999 г., Б/у седан, 2.8 л, бензин, КПП автомат, белый, металлик, литые диски, тонировка, спойлер, обвес, ветровики, кс...",Тараз,0,https://kolesa.kz/a/show/207248102?search_id=b25e2dd4f895653091105ad544586bfa37b25330&search_type=filter&advert_position=8124,1999.0,,2.8,petrol,automatic,26.0,142307.6923076923,,-0.5601694859608386
Mercedes-Benz E 230,390000.0,"1988 г., Б/у седан, 2.3 л, бензин, КПП механика, серебристый, Мотор коробка Ходовка в идеале Не чего не бежит не капае...",Алматы,0,https://kolesa.kz/a/show/207247454?search_id=b25e2dd4f895653091105ad544586bfa37b25330&search_type=filter&advert_position=8125,1988.0,,2.3,petrol,manual,37.0,10540.54054054054,,-0.7604618490691065
Lexus GS 300,5500000.0,"2006 г., Б/у седан, 3 л, бензин, КПП автомат, с пробегом 270 000 км, черный, литые диски, тонировка, люк, биксенон, пр...",Астана,0,https://kolesa.kz/a/show/174926950?search_id=b25e2dd4f895653091105ad544586bfa37b25330&search_type=filter&advert_position=8126,2006.0,270000.0,3.0,petrol,automatic,19.0,289473.6842105263,20.37037037037037,-0.45124916765422757
Changan UNI-Z,11000000.0,"2025 г., Б/у кроссовер, 1.5 л, бензин, КПП робот, В наличии, оптовые цены. Кредит, рассрочка! Адрес: Жемчужная 115",Алматы,0,https://kolesa.kz/a/show/207113520?search_id=b25e2dd4f895653091105ad544586bfa37b25330&search_type=filter&advert_position=8127,2025.0,,1.5,petrol,other,0.0,inf,,-0.11843708393958302
Mercedes-Benz S 550,8500000.0,"2007 г., Б/у седан, 5.5 л, бензин, КПП автомат, кожа, дерево, Торг! Саудасы бар. Варианты. — +",Тараз,0,https://kolesa.kz/a/show/207215959?search_id=b25e2dd4f895653091105ad544586bfa37b25330&search_type=filter&advert_position=8128,2007.0,,5.5,petrol,automatic,18.0,472222.22222222225,,-0.269715303809876
Toyota Land Cruiser,21500000.0,"2013 г., Б/у внедорожник, 4 л, бензин, КПП автомат, с пробегом 153 000 км, черный, металлик, литые диски, тонировка, с...",Тараз,0,https://kolesa.kz/a/show/207214294?search_id=b25e2dd4f895653091105ad544586bfa37b25330&search_type=filter&advert_position=8129,2013.0,153000.0,4.0,petrol,automatic,12.0,1791666.6666666667,140.52287581699346,0.5169314395156476
Li L6,24400000.0,"2025 г., новый кроссовер, 1.5 л, гибрид, КПП автомат, черный, Новые автомобили без пробега Кофейный салон Мастер аккау...",Астана,0,https://kolesa.kz/a/show/207210725?search_id=b25e2dd4f895653091105ad544586bfa37b25330&search_type=filter&advert_position=8130,2025.0,,1.5,other,automatic,0.0,inf,,0.6924141745651874
Hyundai Accent,7800000.0,"2019 г., Б/у седан, 1.6 л, бензин, КПП автомат, 112 000 км",Актобе,0,https://kolesa.kz/a/show/207213040?search_id=b25e2dd4f895653091105ad544586bfa37b25330&search_type=filter&advert_position=8131,2019.0,112000.0,1.6,petrol,automatic,6.0,1300000.0,69.64285714285714,-0.31207320537355804
Ferrari F8,300000000.0,"2022 г., Б/у купе, 3.9 л, бензин, КПП робот, с пробегом 4 850 км, Авто в наличии в Алматы! СООБЩЕНИЯ В КОЛЕСАХ НЕ ЧИТА...",Алматы,0,https://kolesa.kz/a/show/202327156?search_id=b25e2dd4f895653091105ad544586bfa37b25330&search_type=filter&advert_position=8132,2022.0,4850.0,3.9,petrol,other,3.0,100000000.0,61855.67010309279,17.369325133066287
Lexus ES 250,12000000.0,"2013 г., Б/у седан, 2.5 л, бензин, КПП автомат, с пробегом 250 000 км, белый, металлик, литые диски, тонировка, люк, л...",Павлодар,0,https://kolesa.kz/a/show/204732121?search_id=b25e2dd4f895653091105ad544586bfa37b25330&search_type=filter&advert_position=8133,2013.0,250000.0,2.5,petrol,automatic,12.0,1000000.0,48.0,-0.05792579599146582
BMW X5,8200000.0,"2007 г., Б/у кроссовер, 4.8 л, бензин, КПП автомат, с пробегом 245 468 км, белый, металлик, литые диски, тонировка, лю...",Алматы,0,https://kolesa.kz/a/show/207210097?search_id=b25e2dd4f895653091105ad544586bfa37b25330&search_type=filter&advert_position=8134,2007.0,245468.0,4.8,petrol,automatic,18.0,455555.55555555556,33.40557628692946,-0.28786869019431116
ГАЗ ГАЗель,7500000.0,"2004 г., Б/у пикап, 4.3 л, бензин, КПП автомат, с пробегом 80 000 км, бордовый, велюр, ГУР, Все вопросы по телефону Ма...",Алматы,0,https://kolesa.kz/a/show/207208536?search_id=b25e2dd4f895653091105ad544586bfa37b25330&search_type=filter&advert_position=8135,2004.0,80000.0,4.3,petrol,automatic,21.0,357142.85714285716,93.75,-0.3302265917579932
Nissan Elgrand,4500000.0,"2005 г., Б/у минивэн, 3.5 л, бензин, Правый руль, КПП автомат, с пробегом 400 000 км, черный, металлик, литые диски, т...",Шымкент,0,https://kolesa.kz/a/show/204878665?search_id=b25e2dd4f895653091105ad544586bfa37b25330&search_type=filter&advert_position=8136,2005.0,400000.0,3.5,petrol,automatic,20.0,225000.0,11.25,-0.5117604556023448
Mercedes-Benz S 500,5000000.0,"2004 г., Б/у седан, 5 л, бензин, КПП автомат, с пробегом 300 000 км, бордовый, тонировка, люк, ксенон, омыватель фар,...",Талдыкорган,0,https://kolesa.kz/a/show/203650804?search_id=b25e2dd4f895653091105ad544586bfa37b25330&search_type=filter&advert_position=8137,2004.0,300000.0,5.0,petrol,automatic,21.0,238095.2380952381,16.666666666666668,-0.4815048116282862
ВАЗ (Lada) Lada 2121,1000000.0,"2003 г., Б/у внедорожник, 1.7 л, бензин, КПП механика",Усть-Каменогорск,0,https://kolesa.kz/a/show/207191780?search_id=b25e2dd4f895653091105ad544586bfa37b25330&search_type=filter&advert_position=8138,2003.0,,1.7,petrol,manual,22.0,45454.545454545456,,-0.723549963420755
BMW X5,20900000.0,"2016 г., Б/у кроссовер, 3 л, бензин, КПП автомат, с пробегом 112 000 км, Машина в идеальном состояние не бита не краше...",Алматы,0,https://kolesa.kz/a/show/205376120?search_id=b25e2dd4f895653091105ad544586bfa37b25330&search_type=filter&advert_position=8139,2016.0,112000.0,3.0,petrol,automatic,9.0,2322222.222222222,186.60714285714286,0.48062466674677723
Toyota Camry,12300000.0,"2019 г., Б/у седан, 2.5 л, бензин, КПП автомат, с пробегом 118 000 км, металлик, Компл летних шин. Нов аккумл. Сост от...",Алматы,0,https://kolesa.kz/a/show/207180427?search_id=b25e2dd4f895653091105ad544586bfa37b25330&search_type=filter&advert_position=8140,2019.0,118000.0,2.5,petrol,automatic,6.0,2050000.0,104.23728813559322,-0.03977240960703066
Hyundai Bayon,8990000.0,"2024 г., Б/у кроссовер, 1.4 л, бензин, КПП автомат, с пробегом 24 348 км, Машина куплена у дилера. Есть 3 бесплатных Т...",Караганда,0,https://kolesa.kz/a/show/207169707?search_id=11e062633a19b60f7278ff81c5a666d9e23d761a&search_type=filter&advert_position=8141,2024.0,24348.0,1.4,petrol,automatic,1.0,8990000.0,369.2295055035321,-0.24006477271529858
BYD FangChengBao Titanium 3,13300000.0,"На заказ,2025 г., новый внедорожник, электричество, КПП автомат, голубой",Алматы,0,https://kolesa.kz/a/show/193679907?search_id=11e062633a19b60f7278ff81c5a666d9e23d761a&search_type=filter&advert_position=8142,2025.0,,,other,automatic,0.0,inf,,0.020738878341086536
Mercedes-Benz E 320,4500000.0,"2002 г., Б/у седан, 3.2 л, бензин, КПП автомат, синий, литые диски, тонировка, биксенон, линзованная оптика, дневные х...",Алматы,0,https://kolesa.kz/a/show/206428879?search_id=11e062633a19b60f7278ff81c5a666d9e23d761a&search_type=filter&advert_position=8143,2002.0,,3.2,petrol,automatic,23.0,195652.1739130435,,-0.5117604556023448
Changan X7 Plus,10500000.0,"2025 г., Б/у кроссовер, 1.5 л, бензин, КПП робот, CHANGAN X7 PLUS — В ПРОДАЖЕ! Абсолютно новый 2025 года выпуска, стил...",Алматы,0,https://kolesa.kz/a/show/205590197?search_id=11e062633a19b60f7278ff81c5a666d9e23d761a&search_type=filter&advert_position=8144,2025.0,,1.5,petrol,other,0.0,inf,,-0.1486927279136416
Lexus RX 350,26000000.0,"2022 г., Б/у кроссовер, 3.5 л, бензин, КПП автомат, с пробегом 36 000 км, серый, металлик, литые диски, тонировка, люк...",Шымкент,0,https://kolesa.kz/a/show/189127650?search_id=11e062633a19b60f7278ff81c5a666d9e23d761a&search_type=filter&advert_position=8145,2022.0,36000.0,3.5,petrol,automatic,3.0,8666666.666666666,722.2222222222222,0.7892322352821749
Mercedes-Benz E 230,800000.0,"На заказ,1992 г., Б/у седан, 2.3 л, бензин, КПП механика, с пробегом 200 000 км, Срочно сатылад",Сарыкемер,0,https://kolesa.kz/a/show/207157673?search_id=11e062633a19b60f7278ff81c5a666d9e23d761a&search_type=filter&advert_position=8146,1992.0,200000.0,2.3,petrol,manual,33.0,24242.424242424244,4.0,-0.7356522210103784
BMW X5,45000000.0,"2021 г., Б/у кроссовер, 3 л, бензин, КПП автомат, с пробегом 77 000 км, Первый владелец Покупал в бавария Астана Черны...",Петропавловск,0,https://kolesa.kz/a/show/204207319?search_id=11e062633a19b60f7278ff81c5a666d9e23d761a&search_type=filter&advert_position=8147,2021.0,77000.0,3.0,petrol,automatic,4.0,11250000.0,584.4155844155844,1.9389467062964016
Chevrolet Spark,5000000.0,"2023 г., Б/у хэтчбек, 1.2 л, бензин, КПП автомат, с пробегом 36 000 км, белый, Состояние новое не таксист",Экибастуз,0,https://kolesa.kz/a/show/207135350?search_id=11e062633a19b60f7278ff81c5a666d9e23d761a&search_type=filter&advert_position=8148,2023.0,36000.0,1.2,petrol,automatic,2.0,2500000.0,138.88888888888889,-0.4815048116282862
